"ensembl_gene_id","primary_log2FC","direction_retention_fraction","loo_min_log2FC","loo_max_log2FC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","gene_symbol","gene_biotype","mapping_status"
"ENSG00000099875",0.287110240635984,1,0.201869086231213,0.333998982578042,0.0852411544047713,0.014129037027442,0,"MKNK2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000211650",0.45773927980684,1,0.242217416285977,0.878248564062826,0.420509284255987,0.0474537678260163,0,"IGLV5-45","IG_V_gene","MAPPED_EXACT_VERSION"
"ENSG00000100815",0.0859817207703851,0.894736842105263,-0.0209817867392987,0.110175489869788,0.106963507509684,0.0122116723383132,0,"TRIP11","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000087263",-0.279457395921952,1,-0.324688706832426,-0.260246445248708,0.0452313109104737,0.0112738391682905,0.0263157894736842,"OGFOD1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000234585",-0.163545277470738,1,-0.219162123993262,-0.13752579663423,0.0556168465225244,0.00933802323476127,0,"CCT6P3","transcribed_unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000176953",0.0611197831109601,0.578947368421053,0.0182962906811117,0.0938958666221643,0.0428234924298484,0.0111172016759412,0,"NFATC2IP","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000089048",-0.0851337417352617,0.921052631578947,-0.215525248784618,-0.0352548406915785,0.130391507049356,0.015344063786328,0,"ESF1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000184730",0.414385219701111,1,0.281024582414057,0.551791867854318,0.137406648153207,0.0219118597621526,0,"APOBR","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000185432",0.146585641413663,1,0.0648614508003949,0.174692248656648,0.0817241906132685,0.0137168781484346,0,"METTL7A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000177485",-0.277726525496415,1,-0.325574351965959,-0.24901443056604,0.0478478264695436,0.0137896686101921,0,"ZBTB33","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000145423",0.305652189793162,0.973684210526316,-0.248053848669216,0.580265596492314,0.553706038462379,0.0414950232462821,0,"SFRP2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000143819",0.429399003310247,1,0.28348766087464,0.583078586689377,0.15367958337913,0.0195993246766213,0,"EPHX1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000176393",0.454133819319348,1,0.39496989828947,0.541406494129371,0.0872726748100229,0.0155838538026199,0.105263157894737,"RNPEP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000281344",0.0362008381618904,0.763157894736842,-0.0995420738916943,0.112216684488227,0.135742912053585,0.0179511446959706,0,"HELLPAR","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000062650",0.0556036902375979,0.473684210526316,-0.0173701474263013,0.12615271320073,0.0729738376638992,0.0146352280030332,0,"WAPL","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000255872",-0.160788276077908,1,-0.196535559594357,-0.113583861778503,0.0472044142994053,0.00875037850299781,0,"AL138752.2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000160799",-0.109411218225897,0.947368421052632,-0.232186831165586,0.00540998759125471,0.122775612939689,0.0112746575303757,0,"CCDC12","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000232362",-0.0742443718725705,0.973684210526316,-0.111369226258042,-0.0485233483804607,0.0371248543854711,0.0107609331800893,0,"ATP5MGP2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000182253",0.487832612640068,1,0.366531708685815,0.577224042342852,0.121300903954254,0.0250646778353732,0,"SYNM","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000175324",-0.147536113891522,1,-0.182378528943439,-0.121405408673606,0.034842415051917,0.00987881277069713,0,"LSM1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000187678",0.416877169414078,1,0.311630839276255,0.589337426826871,0.172460257412792,0.0208026605292446,0,"SPRY4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000109920",-0.215096255110206,1,-0.30501912640802,-0.145664296764555,0.0899228712978141,0.0136970802802376,0,"FNBP4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000144029",-0.0109889192530882,0.894736842105263,-0.0699245096760145,0.0580881361755584,0.0690770554286466,0.0124147146932421,0,"MRPS5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000243742",-0.0851178882437257,0.894736842105263,-0.176867879314169,0.0309509776224985,0.116068865866224,0.0186553499929171,0,"RPLP0P2","transcribed_processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000142396",-0.161671444060928,1,-0.23985028354945,-0.116590235543904,0.0781788394885215,0.0107070643318777,0,"ERVK3-1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000134324",-0.141640457505627,0.973684210526316,-0.247093707944502,0.0590863075254112,0.200726765031038,0.02221508111466,0,"LPIN1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000022567",-0.027200536361729,0.763157894736842,-0.0965653264650633,0.0203230711487511,0.0693647901033343,0.0182013911953662,0,"SLC45A4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000206611",-0.536549760555588,1,-0.825256551875964,-0.375797769833593,0.288706791320376,0.0204320725965903,0,"SNORD24","snoRNA","MAPPED_EXACT_VERSION"
"ENSG00000088888",0.18919091822737,1,0.115632888117869,0.266240526785284,0.0770496085579139,0.0131174473201857,0,"MAVS","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000239789",-0.19177387548413,1,-0.246013745459715,-0.130875226288152,0.0608986491959777,0.0165094817945676,0,"MRPS17","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000235859",0.0277976212574564,0.842105263157895,-0.185609354292195,0.0950858229501524,0.213406975549651,0.0198109446271053,0,"AC006978.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000021776",-0.120269682728636,1,-0.229232302458856,-0.0809446383540187,0.10896261973022,0.0108802839713981,0,"AQR","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000172534",-0.0431301572661899,0.421052631578947,-0.11024098449492,-0.0176921884925844,0.0671108272287298,0.0093516159040412,0,"HCFC1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000152939",0.0565553207940077,0.473684210526316,-0.0160033247681966,0.116102588814358,0.0725586455622043,0.0144511933902428,0,"MARVELD2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000087274",0.17426107128178,1,0.100033115552789,0.205891924032,0.0742279557289905,0.0147306551385622,0,"ADD1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000162777",-0.139966458845418,1,-0.281138320205223,-0.0733642700233173,0.141171861359805,0.0180558365206771,0,"DENND2D","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000162078",-0.00348450930655154,0.710526315789474,-0.165315965507008,0.198210410564606,0.201694919871158,0.0317725631773113,0,"ZG16B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000198837",0.325937648333751,1,0.251061099268381,0.399366490011858,0.07487654906537,0.0247595327883553,0,"DENND4B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000117523",-0.23956306781724,1,-0.300923498552417,-0.183195438168864,0.0613604307351775,0.0108978809079311,0,"PRRC2C","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000103241",0.225125716819272,1,0.0710978872629111,0.375683962969422,0.154027829556361,0.026456308684427,0,"FOXF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000083099",0.0846147456931618,0.947368421052632,0.00382649609699553,0.102771494097642,0.0807882495961663,0.0109463855545238,0,"LYRM2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000226945",-0.164729265938208,1,-0.287991003701445,-0.0769434083407115,0.123261737763237,0.0173468266077953,0,"AC098935.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000173218",0.164521841335882,1,0.0981747914669933,0.201710810153258,0.0663470498688888,0.0150449537108276,0,"VANGL1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000136816",-0.0595774275383174,0.68421052631579,-0.161145482620549,0.0555361536091566,0.115113581147474,0.0204062477126598,0,"TOR1B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000136205",0.244488645683527,1,0.121907848955588,0.285874837588479,0.122580796727939,0.0116170183426957,0,"TNS3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000275688",0.0849861650869382,0.81578947368421,-0.0420964984821063,0.216407453370466,0.131421288283528,0.0255799514068722,0,"CCL15-CCL14","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000026103",-0.203774704857593,1,-0.327135276657759,-0.108549249528383,0.123360571800166,0.013803065389848,0,"FAS","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000204560",-0.0207912643941438,0.947368421052632,-0.0636094773788476,0.0251997685453251,0.0459910329394689,0.0113641423183261,0,"DHX16","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000113068",-0.117818265758781,1,-0.153655099027807,-0.0907322919948558,0.0358368332690266,0.00863782791030629,0,"PFDN1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000141580",0.000846903417898992,0.921052631578947,-0.0777126745868192,0.0579192306646371,0.0785595780047182,0.0105391320624368,0,"WDR45B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000173269",0.347205773573916,0.973684210526316,0.0092155886359397,0.513448473961367,0.337990184937976,0.020976191879993,0,"MMRN2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000169857",0.0653113427153808,0.68421052631579,-0.0523208580479531,0.0863088731797897,0.117632200763334,0.0132920874656822,0,"AVEN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000110422",-0.157177347605199,1,-0.262013122992067,-0.12520350626055,0.104835775386868,0.0137973315484199,0,"HIPK3","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000168283",-0.166835160364836,1,-0.379382736681375,-0.114502667417138,0.21254757631654,0.0153871038418851,0,"BMI1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000086758",0.00564208497589307,0.947368421052632,-0.101610532835025,0.0242256554790478,0.107252617810918,0.0126243590814832,0,"HUWE1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000213312",-0.114059629726381,0.947368421052632,-0.211054268245474,0.00600439621224091,0.120064025938622,0.0156067399836817,0,"RPL7AP34","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000123124",0.130736049492153,0.947368421052632,0.0110508053695875,0.155053252304622,0.119685244122565,0.0153719134215238,0,"WWP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000239672",-0.258082572730792,1,-0.322298202754548,-0.151524581679167,0.106557991051625,0.0157596116048303,0,"NME1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000165943",0.111399487619203,0.947368421052632,0.00906217045742192,0.153035938489151,0.102337317161781,0.0156121761116926,0,"MOAP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000168497",0.23281159656272,0.973684210526316,-0.00591278354486765,0.34945763681089,0.238724380107588,0.018057852620771,0,"CAVIN2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000156875",-0.00152507526589476,0.921052631578947,-0.140843104544515,0.0466875211650453,0.13931802927862,0.0156260782275707,0,"MFSD14A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000136720",0.158234320280554,1,0.0951175890817146,0.189129015092907,0.0631167311988398,0.0151934887706582,0,"HS6ST1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000066422",-0.123178949536263,0.973684210526316,-0.338791596552676,-0.040564328830267,0.215612647016413,0.0232552748848614,0,"ZBTB11","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000135540",0.398556689203694,1,0.328903402463683,0.570720203142803,0.172163513939109,0.0189074842219915,0,"NHSL1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000119844",-0.0515796939978777,0.736842105263158,-0.100083032012732,-0.0348902993094868,0.0485033380148546,0.0109179105691986,0,"AFTPH","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000277027",-0.376234810920695,1,-0.652869628873237,-0.330439225896495,0.276634817952542,0.019170112701784,0,"RMRP","ribozyme","MAPPED_EXACT_VERSION"
"ENSG00000204387",-0.159787193697,1,-0.28085881531808,-0.108784403583396,0.12107162162108,0.0141617489665236,0,"SNHG32","lncRNA","MAPPED_EXACT_VERSION"
"ENSG00000155508",-0.0820637338579502,0.947368421052632,-0.212026726349174,0.0121303586427947,0.129962992491224,0.0096922274978647,0,"CNOT8","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000235162",0.133017872962381,0.921052631578947,-0.00776718903386822,0.31471414560923,0.181696272646849,0.0222002022913888,0,"C12orf75","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000230202",-0.142589536057899,1,-0.204836786457045,-0.11629380814652,0.0622472503991453,0.0134564512367149,0,"AL450405.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000173559",-0.504675312663153,1,-0.659257010463101,-0.443347856893614,0.154581697799948,0.0150864942286963,0,"NABP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000116698",-0.0476625930221303,0.447368421052632,-0.121024598305963,0.0164418510848049,0.0733620052838326,0.015054391344933,0,"SMG7","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000164951",-0.0322871080276777,0.631578947368421,-0.116197032146121,0.0879313179148364,0.120218425942514,0.0196790112223792,0,"PDP1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000128298",0.787327095071659,1,0.620618014077945,1.0148425462819,0.227515451210237,0.0290406606135372,0,"BAIAP2L2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000058729",-0.0525293097341953,0.81578947368421,-0.140147859265876,-0.0122042916045312,0.0876185495316803,0.0109151501526117,0,"RIOK2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000230993",-0.0915291113834842,0.973684210526316,-0.157139993016797,-0.0372444857274498,0.0656108816333124,0.0122057210940895,0,"RPL12P15","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000222038",0.178652179919795,1,0.0574781497628141,0.30790014949043,0.129247969570635,0.0202739490037036,0,"POTEJ","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000149600",0.0122602029072686,1,-0.0353860338676252,0.0373756773526876,0.0476462367748937,0.0115949192247533,0,"COMMD7","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000132182",-0.124545145040109,0.947368421052632,-0.227801220376283,-0.0347385685237776,0.103256075336174,0.0211047038917662,0,"NUP210","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000258644",-0.0454825608239625,0.368421052631579,-0.107489129006434,-0.00740612554715801,0.0620065681824712,0.0109821164963749,0,"SYNJ2BP-COX16","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000172236",-0.24680196126222,1,-0.469844745589964,-0.136377231236977,0.223042784327744,0.0322085140105903,0,"TPSAB1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000169756",-0.125358394924211,1,-0.229871861349889,-0.0821923063279303,0.104513466425678,0.0146689846168096,0,"LIMS1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000242858",-0.0859480011000344,0.868421052631579,-0.232132534738327,0.0661014957638912,0.152049496863926,0.0219563967446999,0,"AC020899.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000214026",0.118794739289673,0.973684210526316,0.0480159633915941,0.238423128553651,0.119628389263977,0.0139263907321275,0,"MRPL23","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000115486",-0.0202885793907988,0.81578947368421,-0.137784358751508,0.0551116571935348,0.11749577936071,0.0178184272886788,0,"GGCX","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000143207",-0.0107890955089669,0.973684210526316,-0.0520736157400242,0.00909387634053767,0.0412845202310573,0.0113537812247586,0,"COP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000033800",-0.155534481296091,1,-0.252875865482942,-0.0694370120347812,0.0973413841868506,0.0149998673165481,0,"PIAS1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000205629",0.0891081974982346,0.947368421052632,0.0327928898220787,0.113616121190472,0.0563153076761559,0.0127254736990904,0,"LCMT1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000089159",0.171374557951838,1,0.0805542093791025,0.359766691889472,0.188392133937634,0.0158236594718991,0,"PXN","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000157184",0.343177277709606,1,0.103429037008499,0.519627259086722,0.239748240701107,0.0166613387821109,0,"CPT2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000137168",-0.252571293202989,1,-0.305041122884245,-0.217073871314892,0.0524698296812565,0.0125937566465421,0,"PPIL1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000163463",0.0324291140738809,1,-0.0158027477683228,0.0499307628254986,0.0482318618422036,0.00805571413418753,0,"KRTCAP2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000142188",-0.107366678799583,1,-0.170955625913857,-0.0834964905664811,0.0635889471142736,0.0131166527725811,0,"TMEM50B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000182271",0.398414673152676,0.973684210526316,-0.0572316847220269,0.941114880090554,0.542700206937878,0.0368673350471951,0,"TMIGD1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000204614",-1.07166781901607,1,-1.55810935561782,-0.61443279739276,0.486441536601749,0.0565619152060113,0,"TRIM40","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000182872",0.0262308029541859,0.868421052631579,-0.0804448886208627,0.0654630897208357,0.106675691575049,0.0127364355142488,0,"RBM10","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000213509",-0.0543527465124114,0.789473684210526,-0.129915315472233,-0.0306261200513444,0.075562568959822,0.012721794634245,0,"PPIAP16","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000095564",-0.0882540783668651,0.947368421052632,-0.197247433676047,-0.0221066057806089,0.108993355309182,0.0161455559759134,0,"BTAF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000121067",0.0737356103656659,0.763157894736842,-0.0431791530356819,0.111730557191385,0.116914763401348,0.0121321858373012,0,"SPOP","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000167325",-0.00865110110421498,0.842105263157895,-0.134787972347878,0.0537877473087758,0.126136871243663,0.0223784304232463,0,"RRM1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000132254",0.0198247105355352,0.921052631578947,-0.0289727593330712,0.126776558516106,0.106951847980571,0.0116702963721451,0,"ARFIP2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000102805",0.0316598879485125,0.894736842105263,-0.0502456813371038,0.0546828832329451,0.0819055692856162,0.0119914580031728,0,"CLN5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000196177",0.105956737295663,0.947368421052632,0.0203525608469803,0.138958224477961,0.0856041764486828,0.0126280161389789,0,"ACADSB","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000139719",0.0272345958614632,0.973684210526316,-0.0415810281998836,0.0610970518011371,0.0688156240613469,0.0145037837439046,0,"VPS33A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000006555",0.312735837385004,1,0.204735214679398,0.44580781052247,0.133071973137466,0.026087395905248,0,"TTC22","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000184207",-0.0169032884039966,0.81578947368421,-0.0754470918593427,0.0984944874476007,0.115397775851597,0.0158370033075188,0,"PGP","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000207494",-0.646963273376747,1,-0.908524327874102,-0.540498871205464,0.261561054497355,0.0244455458556448,0,"AC068896.2","misc_RNA","MAPPED_EXACT_VERSION"
